SMILES;Temperature;Energy
C1=CC2=C(C=C1)C=CN=C2;316.9831034;-35.1745813
C1=CC2=C(C=C1)C=CN=C2;334.3462069;-34.00472857
C1=CC2=C(C=C1)C=CN=C2;351.7093103;-32.89524383
C1=CC2=C(C=C1)C=CN=C2;369.0724138;-31.84078558
C1=CC2=C(C=C1)C=CN=C2;386.4355172;-30.83638287
C1=CC2=C(C=C1)C=CN=C2;403.7986207;-29.87737964
C1=CC2=C(C=C1)C=CN=C2;421.1617241;-28.95938757
C1=CC2=C(C=C1)C=CN=C2;438.5248276;-28.07824536
C1=CC2=C(C=C1)C=CN=C2;455.887931;-27.22998286
C1=CC2=C(C=C1)C=CN=C2;473.2510345;-26.41078866
C1=CC2=C(C=C1)C=CN=C2;490.6141379;-25.61697998
C1=CC2=C(C=C1)C=CN=C2;507.9772414;-24.84497355
C1=CC2=C(C=C1)C=CN=C2;525.3403448;-24.09125639
C1=CC2=C(C=C1)C=CN=C2;542.7034483;-23.35235504
C1=CC2=C(C=C1)C=CN=C2;560.0665517;-22.6248014
C1=CC2=C(C=C1)C=CN=C2;577.4296552;-22.07203822
C1=CC2=C(C=C1)C=CN=C2;594.7927586;-21.41921359
C1=CC2=C(C=C1)C=CN=C2;612.1558621;-20.79227735
C1=CC2=C(C=C1)C=CN=C2;629.5189655;-20.19600021
C1=CC2=C(C=C1)C=CN=C2;646.882069;-19.60960441
C1=CC2=C(C=C1)C=CN=C2;664.2451724;-19.03154249
C1=CC2=C(C=C1)C=CN=C2;681.6082759;-18.46215025
C1=CC2=C(C=C1)C=CN=C2;698.9713793;-17.88643728
C1=CC2=C(C=C1)C=CN=C2;716.3344828;-17.26352265
C1=CC2=C(C=C1)C=CN=C2;733.6975862;-16.60128994
C1=CC2=C(C=C1)C=CN=C2;751.0606897;-15.8784994
C1=CC2=C(C=C1)C=CN=C2;768.4237931;-15.08510271
C1=CC2=C(C=C1)C=CN=C2;785.7868966;-14.09698257
Nc1ccc(cc1)N=Nc2ccccc2;401;-44.79172544
Nc1ccc(cc1)N=Nc2ccccc2;420.8333333;-43.05763857
Nc1ccc(cc1)N=Nc2ccccc2;440.6666667;-41.39567938
Nc1ccc(cc1)N=Nc2ccccc2;460.5;-39.80144679
Nc1ccc(cc1)N=Nc2ccccc2;480.3333333;-38.27072136
Nc1ccc(cc1)N=Nc2ccccc2;500.1666667;-36.79940694
Nc1ccc(cc1)N=Nc2ccccc2;520;-35.3834756
Nc1ccc(cc1)N=Nc2ccccc2;539.8333333;-34.01891388
Nc1ccc(cc1)N=Nc2ccccc2;559.6666667;-32.70166879
Nc1ccc(cc1)N=Nc2ccccc2;579.5;-31.42759148
Nc1ccc(cc1)N=Nc2ccccc2;599.3333333;-30.1923765
Nc1ccc(cc1)N=Nc2ccccc2;619.1666667;-28.99149346
Nc1ccc(cc1)N=Nc2ccccc2;639;-27.82010713
Nc1ccc(cc1)N=Nc2ccccc2;658.8333333;-26.85655643
Nc1ccc(cc1)N=Nc2ccccc2;678.6666667;-25.80528334
Nc1ccc(cc1)N=Nc2ccccc2;698.5;-24.80050435
Nc1ccc(cc1)N=Nc2ccccc2;718.3333333;-23.85508924
Nc1ccc(cc1)N=Nc2ccccc2;738.1666667;-22.94078846
Nc1ccc(cc1)N=Nc2ccccc2;758;-22.04377773
Nc1ccc(cc1)N=Nc2ccccc2;777.8333333;-21.14664502
Nc1ccc(cc1)N=Nc2ccccc2;797.6666667;-20.21381464
Nc1ccc(cc1)N=Nc2ccccc2;817.5;-19.22219331
Nc1ccc(cc1)N=Nc2ccccc2;837.3333333;-18.13664103
Nc1ccc(cc1)N=Nc2ccccc2;857.1666667;-16.85901853
Nc1ccc(cc1)N=Nc2ccccc2;877;-13.03088747
c1ccccc1c2ccc(N)cc2;326;-45.07936069
c1ccccc1c2ccc(N)cc2;344.6551724;-43.72182194
c1ccccc1c2ccc(N)cc2;363.3103448;-42.40226934
c1ccccc1c2ccc(N)cc2;381.9655172;-41.11825461
c1ccccc1c2ccc(N)cc2;400.6206897;-39.8675136
c1ccccc1c2ccc(N)cc2;419.2758621;-38.64793166
c1ccccc1c2ccc(N)cc2;437.9310345;-37.45751371
c1ccccc1c2ccc(N)cc2;456.5862069;-36.29435762
c1ccccc1c2ccc(N)cc2;475.2413793;-35.15663005
c1ccccc1c2ccc(N)cc2;493.8965517;-34.04254355
c1ccccc1c2ccc(N)cc2;512.5517241;-32.95033446
c1ccccc1c2ccc(N)cc2;531.2068966;-31.87824051
c1ccccc1c2ccc(N)cc2;549.862069;-30.82447751
c1ccccc1c2ccc(N)cc2;568.5172414;-29.78721384
c1ccccc1c2ccc(N)cc2;587.1724138;-28.76454167
c1ccccc1c2ccc(N)cc2;605.8275862;-27.75444309
c1ccccc1c2ccc(N)cc2;624.4827586;-26.75474859
c1ccccc1c2ccc(N)cc2;643.137931;-25.9405183
c1ccccc1c2ccc(N)cc2;661.7931034;-25.02384503
c1ccccc1c2ccc(N)cc2;680.4482759;-24.13680153
c1ccccc1c2ccc(N)cc2;699.1034483;-23.2962601
c1ccccc1c2ccc(N)cc2;717.7586207;-22.48134552
c1ccccc1c2ccc(N)cc2;736.4137931;-21.68430969
c1ccccc1c2ccc(N)cc2;755.0689655;-20.90180972
c1ccccc1c2ccc(N)cc2;773.7241379;-20.09576299
c1ccccc1c2ccc(N)cc2;792.3793103;-19.26424734
c1ccccc1c2ccc(N)cc2;811.0344828;-18.37988465
c1ccccc1c2ccc(N)cc2;829.6896552;-17.42169056
c1ccccc1c2ccc(N)cc2;848.3448276;-16.27341791
c1ccccc1c2ccc(N)cc2;867;-12.68799301
C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O;403.65;-41.614575
C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O;420.9145833;-39.97076009
C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O;438.1791667;-38.41178304
C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O;455.44375;-36.93031159
C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O;472.7083333;-35.51937497
C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O;489.9729167;-34.17231345
C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O;507.2375;-32.88273247
C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O;524.5020833;-31.64445977
C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O;541.7666667;-30.45150377
C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O;559.03125;-29.29801178
C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O;576.2958333;-28.17822569
C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O;593.5604167;-27.08643263
C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O;610.825;-26.01690673
C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O;628.0895833;-25.15603632
C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O;645.3541667;-24.18873922
C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O;662.61875;-23.26154999
C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O;679.8833333;-22.3764911
C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O;697.1479167;-21.513133
C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O;714.4125;-20.65910079
C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O;731.6770833;-19.79929478
C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O;748.9416667;-18.90340767
C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O;766.20625;-17.95315377
C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O;783.4708333;-16.91781004
C1=C(C2=C(C=C1)C(=CC=C2)N=C=O)N=C=O;800.7354167;-15.71400478
C1=CC2=C(C=C1)C1=C(C=CC=C1)N2;517.95;-35.80920472
C1=CC2=C(C=C1)C1=C(C=CC=C1)N2;538.0052632;-34.69049478
C1=CC2=C(C=C1)C1=C(C=CC=C1)N2;558.0605263;-33.61579535
C1=CC2=C(C=C1)C1=C(C=CC=C1)N2;578.1157895;-32.58054524
C1=CC2=C(C=C1)C1=C(C=CC=C1)N2;598.1710526;-31.57997224
C1=CC2=C(C=C1)C1=C(C=CC=C1)N2;618.2263158;-30.60902112
C1=CC2=C(C=C1)C1=C(C=CC=C1)N2;638.2815789;-29.66227192
C1=CC2=C(C=C1)C1=C(C=CC=C1)N2;658.3368421;-29.07523519
C1=CC2=C(C=C1)C1=C(C=CC=C1)N2;678.3921053;-28.24786307
C1=CC2=C(C=C1)C1=C(C=CC=C1)N2;698.4473684;-27.43898138
C1=CC2=C(C=C1)C1=C(C=CC=C1)N2;718.5026316;-26.64119281
C1=CC2=C(C=C1)C1=C(C=CC=C1)N2;738.5578947;-25.84598323
C1=CC2=C(C=C1)C1=C(C=CC=C1)N2;758.6131579;-25.04339813
C1=CC2=C(C=C1)C1=C(C=CC=C1)N2;778.6684211;-24.22146381
C1=CC2=C(C=C1)C1=C(C=CC=C1)N2;798.7236842;-23.36507682
C1=CC2=C(C=C1)C1=C(C=CC=C1)N2;818.7789474;-22.45367909
c1(C#N)cnccc1;323.15;-31.48852138
c1(C#N)cnccc1;343.1421053;-30.20063842
c1(C#N)cnccc1;363.1342105;-28.97417952
c1(C#N)cnccc1;383.1263158;-27.80409188
c1(C#N)cnccc1;403.1184211;-26.68550202
c1(C#N)cnccc1;423.1105263;-25.61360842
c1(C#N)cnccc1;443.1026316;-24.58357521
c1(C#N)cnccc1;463.0947368;-23.59042069
c1(C#N)cnccc1;483.0868421;-22.62889307
c1(C#N)cnccc1;503.0789474;-21.69332279
c1(C#N)cnccc1;523.0710526;-21.16479827
c1(C#N)cnccc1;543.0631579;-20.37823326
c1(C#N)cnccc1;563.0552632;-19.61522556
c1(C#N)cnccc1;583.0473684;-18.86586566
c1(C#N)cnccc1;603.0394737;-18.11726038
c1(C#N)cnccc1;623.0315789;-17.35164359
c1(C#N)cnccc1;643.0236842;-16.54183514
c1(N)c(CC)cccc1(CC);276.65;-39.41382727
c1(N)c(CC)cccc1(CC);293.3729167;-37.92577036
c1(N)c(CC)cccc1(CC);310.0958333;-36.50259644
c1(N)c(CC)cccc1(CC);326.81875;-35.13715433
c1(N)c(CC)cccc1(CC);343.5416667;-33.82280054
c1(N)c(CC)cccc1(CC);360.2645833;-32.55331415
c1(N)c(CC)cccc1(CC);376.9875;-31.32282495
c1(N)c(CC)cccc1(CC);393.7104167;-30.12575109
c1(N)c(CC)cccc1(CC);410.4333333;-28.95674325
c1(N)c(CC)cccc1(CC);427.15625;-27.81063242
c1(N)c(CC)cccc1(CC);443.8791667;-26.68237868
c1(N)c(CC)cccc1(CC);460.6020833;-25.56701789
c1(N)c(CC)cccc1(CC);477.325;-24.45960235
c1(N)c(CC)cccc1(CC);494.0479167;-23.35513006
c1(N)c(CC)cccc1(CC);510.7708333;-22.24845432
c1(N)c(CC)cccc1(CC);527.49375;-21.38898466
c1(N)c(CC)cccc1(CC);544.2166667;-20.3479406
c1(N)c(CC)cccc1(CC);560.9395833;-19.3077329
c1(N)c(CC)cccc1(CC);577.6625;-18.26369007
c1(N)c(CC)cccc1(CC);594.3854167;-17.20933011
c1(N)c(CC)cccc1(CC);611.1083333;-16.13468796
c1(N)c(CC)cccc1(CC);627.83125;-15.02242219
CN=C=O;178.473;-21.93322816
CN=C=O;195.3954737;-20.93255662
CN=C=O;212.3179474;-20.01176914
CN=C=O;229.2404211;-19.16083572
CN=C=O;246.1628947;-18.37064484
CN=C=O;263.0853684;-17.6327505
CN=C=O;280.0078421;-16.9391748
CN=C=O;296.9303158;-16.28224518
CN=C=O;313.8527895;-15.65445021
CN=C=O;330.7752632;-15.04829964
CN=C=O;347.6977368;-14.71913713
CN=C=O;364.6202105;-14.21591257
CN=C=O;381.5426842;-13.72445626
CN=C=O;398.4651579;-13.23597598
CN=C=O;415.3876316;-12.7401334
CN=C=O;432.3101053;-12.22378858
CN=C=O;449.2325789;-11.6679863
N#CC(O)C=C;193;-45.31818382
N#CC(O)C=C;211.5833333;-43.26819838
N#CC(O)C=C;230.1666667;-41.3241243
N#CC(O)C=C;248.75;-39.47499864
N#CC(O)C=C;267.3333333;-37.71129331
N#CC(O)C=C;285.9166667;-36.02460087
N#CC(O)C=C;304.5;-34.40739918
N#CC(O)C=C;323.0833333;-32.8528698
N#CC(O)C=C;341.6666667;-31.35475324
N#CC(O)C=C;360.25;-29.9072294
N#CC(O)C=C;378.8333333;-28.50481433
N#CC(O)C=C;397.4166667;-27.14226591
N#CC(O)C=C;416;-25.81449154
N#CC(O)C=C;434.5833333;-24.51645019
N#CC(O)C=C;453.1666667;-23.24303848
N#CC(O)C=C;471.75;-21.98894582
N#CC(O)C=C;490.3333333;-21.01391724
N#CC(O)C=C;508.9166667;-19.89059523
N#CC(O)C=C;527.5;-18.79577722
N#CC(O)C=C;546.0833333;-17.72251596
N#CC(O)C=C;564.6666667;-16.65927792
N#CC(O)C=C;583.25;-15.58573951
n1c(C)cc(C)cc1(C);228.96;-32.26679309
n1c(C)cc(C)cc1(C);246.6283333;-31.04911153
n1c(C)cc(C)cc1(C);264.2966667;-29.88383233
n1c(C)cc(C)cc1(C);281.965;-28.7667587
n1c(C)cc(C)cc1(C);299.6333333;-27.69411866
n1c(C)cc(C)cc1(C);317.3016667;-26.66246816
n1c(C)cc(C)cc1(C);334.97;-25.66861124
n1c(C)cc(C)cc1(C);352.6383333;-24.7095317
n1c(C)cc(C)cc1(C);370.3066667;-23.78233181
n1c(C)cc(C)cc1(C);387.975;-22.88417503
n1c(C)cc(C)cc1(C);405.6433333;-22.01222914
n1c(C)cc(C)cc1(C);423.3116667;-21.16360682
n1c(C)cc(C)cc1(C);440.98;-20.33529948
n1c(C)cc(C)cc1(C);458.6483333;-19.52409899
n1c(C)cc(C)cc1(C);476.3166667;-18.87804666
n1c(C)cc(C)cc1(C);493.985;-18.16188734
n1c(C)cc(C)cc1(C);511.6533333;-17.49448227
n1c(C)cc(C)cc1(C);529.3216667;-16.86275745
n1c(C)cc(C)cc1(C);546.99;-16.25429387
n1c(C)cc(C)cc1(C);564.6583333;-15.65264121
n1c(C)cc(C)cc1(C);582.3266667;-15.03140757
n1c(C)cc(C)cc1(C);599.995;-14.3729869
n1c(C)cc(C)cc1(C);617.6633333;-13.65017073
n1c(C)cc(C)cc1(C);635.3316667;-12.78325503
n1c(C)cccc1(C);267;-27.28013191
n1c(C)cccc1(C);285.7763158;-26.08591051
n1c(C)cccc1(C);304.5526316;-24.9595129
n1c(C)cccc1(C);323.3289474;-23.89325666
n1c(C)cccc1(C);342.1052632;-22.88005783
n1c(C)cccc1(C);360.8815789;-21.91329883
n1c(C)cccc1(C);379.6578947;-20.98671308
n1c(C)cccc1(C);398.4342105;-20.09427755
n1c(C)cccc1(C);417.2105263;-19.23010446
n1c(C)cccc1(C);435.9868421;-18.38832139
n1c(C)cccc1(C);454.7631579;-17.70934321
n1c(C)cccc1(C);473.5394737;-16.97511311
n1c(C)cccc1(C);492.3157895;-16.29724779
n1c(C)cccc1(C);511.0921053;-15.64891938
n1c(C)cccc1(C);529.8684211;-15.01886488
n1c(C)cccc1(C);548.6447368;-14.37901758
n1c(C)cccc1(C);567.4210526;-13.69954885
n1c(C)cccc1(C);586.1973684;-12.94811389
n1c(C)cccc1(C);604.9736842;-12.04622253
n1cc(C)ccc1;255.01;-28.37118472
n1cc(C)ccc1;275.5357895;-27.02479961
n1cc(C)ccc1;296.0615789;-25.78130336
n1cc(C)ccc1;316.5873684;-24.62740597
n1cc(C)ccc1;337.1131579;-23.55104256
n1cc(C)ccc1;357.6389474;-22.54111122
n1cc(C)ccc1;378.1647368;-21.58725905
n1cc(C)ccc1;398.6905263;-20.67969813
n1cc(C)ccc1;419.2163158;-19.80903607
n1cc(C)ccc1;439.7421053;-18.96610536
n1cc(C)ccc1;460.2678947;-18.269972
n1cc(C)ccc1;480.7936842;-17.52949837
n1cc(C)ccc1;501.3194737;-16.83795022
n1cc(C)ccc1;521.8452632;-16.17824496
n1cc(C)ccc1;542.3710526;-15.52789667
n1cc(C)ccc1;562.8968421;-14.87209547
n1cc(C)ccc1;583.4226316;-14.15033521
n1cc(C)ccc1;603.9484211;-13.33521215
n1cc(C)ccc1;624.4742105;-12.35011836
n1cc(C)ccc1;645;-9.019304539
N#CC(C)CCC#N;228.15;-50.35900124
N#CC(C)CCC#N;245.8689655;-48.30785937
N#CC(C)CCC#N;263.587931;-46.36038972
N#CC(C)CCC#N;281.3068966;-44.50887895
N#CC(C)CCC#N;299.0258621;-42.74649274
N#CC(C)CCC#N;316.7448276;-41.06709998
N#CC(C)CCC#N;334.4637931;-39.46513269
N#CC(C)CCC#N;352.1827586;-37.93547168
N#CC(C)CCC#N;369.9017241;-36.47335083
N#CC(C)CCC#N;387.6206897;-35.07427476
N#CC(C)CCC#N;405.3396552;-33.73394601
N#CC(C)CCC#N;423.0586207;-32.44819863
N#CC(C)CCC#N;440.7775862;-31.21293569
N#CC(C)CCC#N;458.4965517;-30.02406836
N#CC(C)CCC#N;476.2155172;-28.87745435
N#CC(C)CCC#N;493.9344828;-27.76883328
N#CC(C)CCC#N;511.6534483;-26.69375593
N#CC(C)CCC#N;529.3724138;-25.64750345
N#CC(C)CCC#N;547.0913793;-24.62499072
N#CC(C)CCC#N;564.8103448;-23.95736863
N#CC(C)CCC#N;582.5293103;-23.0634817
N#CC(C)CCC#N;600.2482759;-22.19152509
N#CC(C)CCC#N;617.9672414;-21.33399324
N#CC(C)CCC#N;635.6862069;-20.48157872
N#CC(C)CCC#N;653.4051724;-19.62233094
N#CC(C)CCC#N;671.1241379;-18.73992451
n1ccc(C)cc1;276.82;-27.07071496
n1ccc(C)cc1;296.2584211;-25.89572327
n1ccc(C)cc1;315.6968421;-24.7990454
n1ccc(C)cc1;335.1352632;-23.7707673
n1ccc(C)cc1;354.5736842;-22.8017302
n1ccc(C)cc1;374.0121053;-21.88337021
n1ccc(C)cc1;393.4505263;-21.00757979
n1ccc(C)cc1;412.8889474;-20.16658063
n1ccc(C)cc1;432.3273684;-19.35279777
n1ccc(C)cc1;451.7657895;-18.55872325
n1ccc(C)cc1;471.2042105;-17.93536411
n1ccc(C)cc1;490.6426316;-17.2455033
n1ccc(C)cc1;510.0810526;-16.60074547
n1ccc(C)cc1;529.5194737;-15.9720837
n1ccc(C)cc1;548.9578947;-15.35403946
n1ccc(C)cc1;568.3963158;-14.71536535
n1ccc(C)cc1;587.8347368;-14.01186829
n1ccc(C)cc1;607.2731579;-13.21671965
n1ccc(C)cc1;626.7115789;-12.24744218
n1ccc(C)cc1;646.15;-8.941138908
O=C=NCCCCCCN=C=O;206.064;-48.84842444
O=C=NCCCCCCN=C=O;223.8135172;-46.94041553
O=C=NCCCCCCN=C=O;241.5630345;-45.11908757
O=C=NCCCCCCN=C=O;259.3125517;-43.37747093
O=C=NCCCCCCN=C=O;277.062069;-41.70947191
O=C=NCCCCCCN=C=O;294.8115862;-40.10968637
O=C=NCCCCCCN=C=O;312.5611034;-38.57325502
O=C=NCCCCCCN=C=O;330.3106207;-37.0957476
O=C=NCCCCCCN=C=O;348.0601379;-35.6730678
O=C=NCCCCCCN=C=O;365.8096552;-34.30137269
O=C=NCCCCCCN=C=O;383.5591724;-32.97700243
O=C=NCCCCCCN=C=O;401.3086897;-31.69641689
O=C=NCCCCCCN=C=O;419.0582069;-30.45613651
O=C=NCCCCCCN=C=O;436.8077241;-29.2526849
O=C=NCCCCCCN=C=O;454.5572414;-28.08253129
O=C=NCCCCCCN=C=O;472.3067586;-26.9420301
O=C=NCCCCCCN=C=O;490.0562759;-25.82735505
O=C=NCCCCCCN=C=O;507.8057931;-24.73442394
O=C=NCCCCCCN=C=O;525.5553103;-23.65880864
O=C=NCCCCCCN=C=O;543.3048276;-22.59562202
O=C=NCCCCCCN=C=O;561.0543448;-21.73601697
O=C=NCCCCCCN=C=O;578.8038621;-20.77191239
O=C=NCCCCCCN=C=O;596.5533793;-19.85729977
O=C=NCCCCCCN=C=O;614.3028966;-18.96686682
O=C=NCCCCCCN=C=O;632.0524138;-18.08342638
O=C=NCCCCCCN=C=O;649.801931;-17.18495134
O=C=NCCCCCCN=C=O;667.5514483;-16.23307668
O=C=NCCCCCCN=C=O;685.3009655;-15.19905231
O=C=NCCCCCCN=C=O;703.0504828;-14.00098584
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;213.15;-54.91586261
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;232.1793103;-52.41091628
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;251.2086207;-50.04235109
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;270.237931;-47.79916423
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;289.2672414;-45.67181127
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;308.2965517;-43.65189551
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;327.3258621;-41.73192978
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;346.3551724;-39.90514869
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;365.3844828;-38.16535674
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;384.4137931;-36.50680198
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;403.4431034;-34.92406784
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;422.4724138;-33.41197777
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;441.5017241;-31.96550839
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;460.5310345;-30.5797077
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;479.5603448;-29.24961512
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;498.5896552;-27.97018045
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;517.6189655;-26.7361781
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;536.6482759;-25.54211246
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;555.6775862;-24.38210826
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;574.7068966;-23.39746569
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;593.7362069;-22.35810295
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;612.7655172;-21.36780746
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;631.7948276;-20.43639493
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;650.8241379;-19.53464114
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;669.8534483;-18.64895916
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;688.8827586;-17.743038
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;707.912069;-16.78355257
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;726.9413793;-15.73427782
CC1(C)CC(CC(C)(CN=C=O)C1)N=C=O;745.9706897;-14.51159602
S1CC1;164.15;-24.40641648
S1CC1;184.3;-23.11654577
S1CC1;204.45;-21.94944665
S1CC1;224.6;-20.88693491
S1CC1;244.75;-19.91348042
S1CC1;264.9;-19.01551059
S1CC1;285.05;-18.18091533
S1CC1;305.2;-17.39867698
S1CC1;325.35;-16.65857678
S1CC1;345.5;-15.95094305
S1CC1;365.65;-15.26641197
S1CC1;385.8;-14.88587019
S1CC1;405.95;-14.31983589
S1CC1;426.1;-13.76603436
S1CC1;446.25;-13.21287016
S1CC1;466.4;-12.64559702
S1CC1;486.55;-12.04303827
CSCCCC;175.3;-31.72698978
CSCCCC;192.7041667;-30.12251831
CSCCCC;210.1083333;-28.64957637
CSCCCC;227.5125;-27.2928752
CSCCCC;244.9166667;-26.03910671
CSCCCC;262.3208333;-24.87650776
CSCCCC;279.725;-23.79453792
CSCCCC;297.1291667;-22.7836343
CSCCCC;314.5333333;-21.8350198
CSCCCC;331.9375;-20.94054848
CSCCCC;349.3416667;-20.09257634
CSCCCC;366.7458333;-19.28384827
CSCCCC;384.15;-18.50739331
CSCCCC;401.5541667;-17.75642024
CSCCCC;418.9583333;-17.13353614
CSCCCC;436.3625;-16.46927651
CSCCCC;453.7666667;-15.83933691
CSCCCC;471.1708333;-15.25030397
CSCCCC;488.575;-14.68084199
CSCCCC;505.9791667;-14.1195335
CSCCCC;523.3833333;-13.53510247
CSCCCC;540.7875;-12.90893819
CSCCCC;558.1916667;-12.22130575
CSCCCC;575.5958333;-11.39905852
CSCCCC;593;-8.854855314
CC(C)(C)SCC;184.2;-29.54817203
CC(C)(C)SCC;201.025;-28.14712975
CC(C)(C)SCC;217.85;-26.85161297
CC(C)(C)SCC;234.675;-25.64990771
CC(C)(C)SCC;251.5;-24.53170007
CC(C)(C)SCC;268.325;-23.48778324
CC(C)(C)SCC;285.15;-22.50983588
CC(C)(C)SCC;301.975;-21.59024968
CC(C)(C)SCC;318.8;-20.72199158
CC(C)(C)SCC;335.625;-19.89848997
CC(C)(C)SCC;352.45;-19.11353701
CC(C)(C)SCC;369.275;-18.36120057
CC(C)(C)SCC;386.1;-17.63573965
CC(C)(C)SCC;402.925;-16.93151666
CC(C)(C)SCC;419.75;-16.36849933
CC(C)(C)SCC;436.575;-15.7520092
CC(C)(C)SCC;453.4;-15.17621706
CC(C)(C)SCC;470.225;-14.63188104
CC(C)(C)SCC;487.05;-14.10351655
CC(C)(C)SCC;503.875;-13.58190479
CC(C)(C)SCC;520.7;-13.03543179
CC(C)(C)SCC;537.525;-12.44972505
CC(C)(C)SCC;554.35;-11.80231617
CC(C)(C)SCC;571.175;-11.02008372
CC(C)(C)SCC;588;-8.534686697
S1CCC1;199.91;-26.34599887
S1CCC1;216.66375;-25.28256858
S1CCC1;233.4175;-24.29402974
S1CCC1;250.17125;-23.37220206
S1CCC1;266.925;-22.50978621
S1CCC1;283.67875;-21.70018678
S1CCC1;300.4325;-20.93737473
S1CCC1;317.18625;-20.21577758
S1CCC1;333.94;-19.53018875
S1CCC1;350.69375;-18.87569015
S1CCC1;367.4475;-18.24758276
S1CCC1;384.20125;-17.64132075
S1CCC1;400.955;-17.05244437
S1CCC1;417.70875;-16.6026824
S1CCC1;434.4625;-16.09214421
S1CCC1;451.21625;-15.61510472
S1CCC1;467.97;-15.16899792
S1CCC1;484.72375;-14.73985276
S1CCC1;501.4775;-14.31903858
S1CCC1;518.23125;-13.88904816
S1CCC1;534.985;-13.43566366
S1CCC1;551.73875;-12.93754231
S1CCC1;568.4925;-12.3744391
S1CCC1;585.24625;-11.67551209
S1CCC1;602;-8.940485107
C1=CC2=C(C=C1)SC1=C2C=CC=C1;371.82;-40.84807037
C1=CC2=C(C=C1)SC1=C2C=CC=C1;389.9296552;-39.5882035
C1=CC2=C(C=C1)SC1=C2C=CC=C1;408.0393103;-38.38550601
C1=CC2=C(C=C1)SC1=C2C=CC=C1;426.1489655;-37.23524015
C1=CC2=C(C=C1)SC1=C2C=CC=C1;444.2586207;-36.13295701
C1=CC2=C(C=C1)SC1=C2C=CC=C1;462.3682759;-35.07445627
C1=CC2=C(C=C1)SC1=C2C=CC=C1;480.477931;-34.05575114
C1=CC2=C(C=C1)SC1=C2C=CC=C1;498.5875862;-33.07303769
C1=CC2=C(C=C1)SC1=C2C=CC=C1;516.6972414;-32.12266708
C1=CC2=C(C=C1)SC1=C2C=CC=C1;534.8068966;-31.20112017
C1=CC2=C(C=C1)SC1=C2C=CC=C1;552.9165517;-30.30498335
C1=CC2=C(C=C1)SC1=C2C=CC=C1;571.0262069;-29.43092506
C1=CC2=C(C=C1)SC1=C2C=CC=C1;589.1358621;-28.57567181
